compound_id,smiles
ZINC000038605938,C=C1CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1CC[C@H]1C(=C)CC[C@H]2C(C)(C)[C@@H](O)CC[C@]12C
ZINC000038658474,C/C(C=O)=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O
ZINC000038661069,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C(=O)O)CC[C@@]2(C(=O)O)CC[C@H]1C
ZINC000038672526,C=C1C(=O)O[C@@H]2C[C@](C)(O)C(=O)C[C@H]12
ZINC000038690012,C=C[C@@]1(C)C=C2CC[C@H]3[C@@](C)(CC[C@@H](O)[C@]3(C)CO)[C@@H]2CC1
ZINC000038691315,CC1=C2C=C3CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]3[C@@H](O)[C@H]2OC1=O
ZINC000038749537,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1
ZINC000038749900,CC(C)C[C@@H]1c2c(O)c(C=O)c(O)c(C=O)c2O[C@@H](c2c(O)c(C=O)c(O)c(C=O)c2O)[C@@H]1C(C)C
ZINC000038765987,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CC[C@H](O)[C@@]3(C)C[C@H]12
ZINC000038792177,COc1ccc([C@H]2O[C@@H](c3ccc4c(c3)OCO4)[C@H](C)[C@@H]2C)cc1OC
ZINC000038799467,CC(C)[C@H]1CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5CCC(=O)C(C)(C)C5=CC[C@@H]4[C@@]3(C)CC[C@]12C
ZINC000038816510,COc1ccc(/C=C2/COc3cc(O)ccc3C2=O)cc1
ZINC000038841357,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C=C(O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000038842195,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
ZINC000038846721,C[C@H]1C(=O)[C@@]23C[C@@]14C=CCN1CC[C@@]2(c2ccccc2NC3=O)[C@@H]14
ZINC000038855405,Cc1cc2c(cc1O)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC2
ZINC000038858699,COC(=O)CCc1ccc(O)cc1O
ZINC000038865508,NC(=O)/C=C\c1ccc(O)c(O)c1
ZINC000038876020,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3C[C@@H]2OC
ZINC000038877477,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@@](C)(O)[C@@H]3[C@@H](O)[C@H]12
ZINC000038908691,O=C1c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O
ZINC000038910211,CC(C)=CCC/C(C)=C/Cc1c(O)c(O)c2oc3cc(O)cc(O)c3c(=O)c2c1CC=C(C)C
ZINC000038918080,COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1C[C@H](O)[C@@H]2C
ZINC000038918836,CC(=O)[C@H]1CC[C@@H]2[C@@H]1[C@H](C(C)C)CC[C@@]2(C)O
ZINC000038927675,C[C@]1(O)C[C@H]2OC(=O)[C@H](COC(=O)c3ccccc3)[C@H]2CC1=O
ZINC000038943867,C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(CO)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
ZINC000038944336,CC(=O)O[C@H]1CCC(C)(C)[C@]2(O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3[C@H](Cc4occc4[C@@]3(C)O)[C@@]12C
ZINC000038956224,C=C[C@@](C)(/C=C/c1ccc(O)c(O)c1)CCC=C(C)C
ZINC000038991192,COC(=O)[C@@H]1c2ccoc2C[C@H]2[C@H]1[C@@H](O)C[C@@]1(O)C(C)(C)CC[C@H](OC(C)=O)[C@]21C
ZINC000038991229,N#C/C=C(/COC(=O)/C=C/c1ccc(O)cc1)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000038992159,COc1cc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)ccc1O
ZINC000039012885,C=C1COC(=O)[C@]12C[C@]1(C)[C@@H](C)CC[C@H](OC(=O)/C=C\[S@](C)=O)[C@@H]1[C@H]2OC(C)=O
ZINC000039013169,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
ZINC000039013540,O=C(/C=C/c1ccc(O)cc1)NCCCCNCCCNC(=O)/C=C/c1ccc(O)cc1
ZINC000039014143,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CCC(=O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)C1
ZINC000039027085,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C1/C(=O)OC[C@H]1O
ZINC000039034569,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
ZINC000039084983,O=C(/C=C/C=C/c1ccc(O)cc1)CCc1ccc(O)cc1
ZINC000039094891,C=CCC1=C[C@@]2(OC)OC(=O)[C@@H](C1=O)[C@H](c1ccc3c(c1)OCO3)[C@H]2C
ZINC000039108084,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](O)CC1=C[C@@H]3OC)C(C)C
ZINC000039116923,C=C[C@](C)(O)CC/C=C(\C)C(=O)O
ZINC000039130605,C=C(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](O)CO
ZINC000039130606,C=C(CCC[C@H](C)CCC[C@@H](C)CCCC(C)C)[C@H](O)CO
ZINC000039137780,COc1c(C(C)C)cc(O)c2c1CC[C@H]1[C@@](C)(CO)C(=O)CC[C@]21C
ZINC000039145699,C=C(CO)[C@@H]1CC[C@H]2[C@]3(C)CC[C@H]([C@H](C)CC/C=C(\C)C=O)[C@@]3(C)CC[C@]23C[C@]13CCC(=O)O
ZINC000039170928,CC1(C)C[C@@H](O)[C@@]23CC[C@H](O)[C@@](C)(CC[C@H]12)C3
ZINC000039172751,CC1(C)CCC[C@@]2(C)[C@H]1C(=O)C=C(CO)[C@]2(O)CO
ZINC000039205618,C[C@@H]1CC[C@@]2(CO)C(C(=O)O)=CCC[C@@H]2[C@@]1(C)CCc1ccoc1
ZINC000039205941,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@@H]([C@]4(C)CC[C@@H](C(C)(C)O)O4)CC[C@]32C)[C@@]1(C)CCC(=O)O
ZINC000039216081,CCc1cc(O)c(C)c(=O)o1
ZINC000039245949,Cc1c(C(=O)O)c(=O)c2ccccc2n1C
ZINC000039268175,C/C(=C\CO)CC/C=C(\C)C(=O)O
ZINC000039271256,COc1ccoc1
ZINC000039560074,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2C1
ZINC000040163538,COc1cc([C@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(OC(C)=O)c(OC)c2)ccc1OC(C)=O
ZINC000040163549,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1[C@@H](C2)N(C)CC3
ZINC000040378969,CC1=C2CC[C@H]3[C@@](C)(CC[C@@]4(C)[C@@H]5C[C@@H](C)C(=O)[C@@H](O)[C@]5(C)CC[C@]34C)[C@@H]2C[C@H](O)C1=O
ZINC000040379468,C[C@@H](O)/C=C/[C@@]1(O)C(C)(C)C[C@H](O)C[C@@]1(C)O
ZINC000040379846,CC(=O)O[C@H]1CCC(C)(C)[C@]2(O)C[C@@H]3OC(=O)[C@@H]4c5ccoc5C[C@@H]([C@@H]34)[C@@]12C
ZINC000040380449,O=C1O[C@H]2C=C(CO)[C@@H](CO)[C@H]2[C@@H]1CO
ZINC000040391352,COc1cc2c(c(OC)c1OC)[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1OC2=O
ZINC000040392440,CC(C)[C@@]1(O)C[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@@]41C
ZINC000040392798,CC(=O)Oc1ccc(-c2oc3cc(OC(C)=O)cc(OC(C)=O)c3c(=O)c2OC(C)=O)cc1
ZINC000040393108,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CCC(=O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1
ZINC000040393738,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3
ZINC000040412528,C=C(CO)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
ZINC000040420330,CC1(C)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@](C)(C(=O)O)C[C@H](O)[C@]3(C)CC[C@]21C
ZINC000040420429,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@H](C(=O)O)C3
ZINC000040423387,C/C=C\[C@H](O)[C@H](O)C1=C(C)C(=O)[C@]2(O1)C(=O)N[C@@](OC)(C(=O)c1ccccc1)[C@@H]2O
ZINC000040584549,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O
ZINC000040835715,COc1cc(CCCO)cc2ccoc12
ZINC000040836617,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3CC[C@H]4[C@@](C)(CC[C@H]5[C@@](C)(CO)[C@H](O)CC[C@]45C)CC3=CC(=O)[C@@H]12
ZINC000040845735,O=C(/C=C/c1ccc(O)cc1)OC/C=C/c1ccccc1
ZINC000040848789,CCO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
ZINC000040865806,COc1cc([C@H]2Oc3c(OC)cc(/C=C/COC(C)=O)cc3[C@@H]2COC(C)=O)ccc1O
ZINC000040866680,CO[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1O
ZINC000040873773,CO[C@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1O
ZINC000040874044,COC(=O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000040879757,O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2CO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000040880160,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C=O)CC[C@H]1C
ZINC000040881068,OCc1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000040892569,C[C@]1(O)C[C@H](C[C@@]2(C)O[C@H]2COc2ccc3ccc(=O)oc3c2)OC1=O
ZINC000040894335,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000040894341,COc1cc([C@@H]2Oc3c(OC)cc(/C=C/C=O)cc3[C@H]2CO)ccc1O
ZINC000040894591,CC1(C)CCC[C@@]2(C)[C@H]1CC=C1C(=O)O[C@@H](O)[C@@H]12
ZINC000040897880,CC(C)(O)[C@@H]1CC[C@@](C)([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)O1
ZINC000040934008,O=C(/C=C/c1ccc(O)c(O)c1)OC/C=C/c1ccccc1
ZINC000040934101,COc1cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c(O)c1C
ZINC000040934178,O=c1ccc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3ccoc3c(O)c2o1
ZINC000040934587,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OC)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
ZINC000040938655,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1
ZINC000040953255,CC(=O)O[C@@]1(C)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12
ZINC000040973067,COc1ccc(-c2oc3c4c(cc(O)c3c(=O)c2O)OC(C)(C)CC4)cc1
ZINC000040979343,COc1cc(O)c2c(c1)-c1cc(O)c(O)cc1COC2=O
ZINC000040980852,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CC[C@H](O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1
ZINC000042803664,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1
ZINC000042806008,COc1ccc(C[C@@H]2c3cc(Oc4cc(C[C@@H]5c6cc(O)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1
ZINC000042834933,CC(C)(O)[C@@H]1CC[C@](C)([C@@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O)[C@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)O1
ZINC000042835006,C/C=C(/C)C(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]21C(=O)O
ZINC000042835384,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2
ZINC000042851758,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
ZINC000042852273,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)[C@H](O)[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000042875583,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2[C@]1(C)O
ZINC000042875886,COC(=O)[C@@]1(O)C[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
ZINC000042876689,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000042877077,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)[C@H](OC(=O)c1ccccc1)[C@@](C)(O)[C@@H](C)C2
ZINC000042877500,CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(C)=O)[C@H]3[C@@](C)([C@@H](O)C[C@H](OC(C)=O)[C@]34CO4)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
ZINC000042878570,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C/C=C1/C(=O)OC[C@H]1O
ZINC000042887783,C[C@H]1[C@]2(O)CC[C@H]3[C@]4(C)CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)O)CC[C@]6(C)CC[C@]5(C)[C@H]4CC[C@@]31CO2
ZINC000042891385,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000042920327,C[C@H](O)C1=C[C@@]2(C=C[C@@H]3C(C(=O)O)=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]32)OC1=O
ZINC000042922807,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21
ZINC000043009609,CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
ZINC000043071838,Cc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
ZINC000043197010,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)C=CC2=O
ZINC000043242049,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
ZINC000043356690,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)O)[C@@H](O)C[C@H](O)[C@@]45C[C@@]35CC[C@]12C)C(C)C
ZINC000043509655,C[C@@H]1CC[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@]12Cc1c(O)cc3c(c1O2)CN=C3O
ZINC000043543817,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
ZINC000043552589,O=C1C[C@@H](c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)Oc2cc(O)cc(O)c21
ZINC000043552595,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1
ZINC000043574732,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000043606386,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C
ZINC000043620416,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000043721717,CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@H](O)[C@@](C)(CO)[C@H]5CC[C@@]43C)[C@H]2C1
ZINC000043860491,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@]4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O
ZINC000043860492,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O
ZINC000043871947,CCCCCCCCCCCCCCCC(=O)OC
ZINC000044005644,C=C[C@H](O)C#CC#CC/C=C\CCCCCCC
ZINC000044031885,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4OC)c3o2)cc1
ZINC000044264752,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C
ZINC000044280806,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
ZINC000044281738,CC1=C[C@H]2c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O[C@@]3(c4ccc(O)cc4O)Oc4cc(O)ccc4[C@H](C1)[C@@H]23
ZINC000044305556,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
ZINC000044306213,CC(=O)O[C@H]1C(=O)[C@]2(CO)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](O)C(C)=C1C2(C)C
ZINC000044351169,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C4
ZINC000044352341,O=C(/C=C/c1ccccc1)OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000044352451,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@@H](C(=O)O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
ZINC000044359935,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000044361247,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O
ZINC000044362063,COc1cc([C@@H]2c3cc(O)c(OC)cc3C[C@H](CO)[C@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
ZINC000044386282,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)[C@H](O)C(=O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000044386723,COC(=O)C1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C(O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
ZINC000044387328,CCCCCCCC/C=C\CCCCCCCc1cc(O)cc(O)c1
ZINC000044404209,O=C1C[C@@H](c2ccc(Oc3cc([C@@H]4CC(=O)c5c(O)cc(O)cc5O4)ccc3O)cc2)Oc2cc(O)cc(O)c21
ZINC000044404353,COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@H]2CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O
ZINC000044416776,CC/C=C\[C@H](OC(C)=O)[C@H](OC(C)=O)C1=C(C)C(=O)[C@]2(O1)C(O)=N[C@@](OC)(C(=O)c1ccccc1)[C@@H]2OC(C)=O
ZINC000044418163,CCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)c(O)c1
ZINC000044431068,CC[C@@H]1[C@H]2CCCCN3[C@H]([C@@H]4C[C@H](C)C(=O)O4)C[C@@H]([C@@H]4[C@H](C)C(=O)O[C@@H]41)[C@@H]23
ZINC000044431492,C=C[C@@H](O)C#CC#C/C=C/[C@H](CCCCCCC)OO
ZINC000044602242,C=C1C(=O)O[C@@H]2C[C@]3(C)CCCC(=C)[C@@H]3C[C@H]12
ZINC000045337516,CC[C@H](C)CCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(O)c1O
ZINC000045366407,C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000049017435,COc1cc([C@H]2c3cc(O)c(O)cc3C=C(C=O)[C@@H]2CO)ccc1O
ZINC000049033586,CO[C@@H]1C=C(CO)[C@](O)(CO)[C@@]2(C)CCCC(C)(C)[C@H]12
ZINC000049046972,CC1=CC(=O)[C@H]2C(C)(C)C[C@H](O)C[C@]2(C)[C@@]1(O)CO
ZINC000049051501,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
ZINC000049088142,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3c(c(=O)c2c1O)[C@@H](C=C(C)C)Oc1cc(O)c(O)cc1-3
ZINC000049088143,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3c(c(=O)c2c1O)[C@H](C=C(C)C)Oc1cc(O)c(O)cc1-3
ZINC000049112458,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C1=CCOC1=O
ZINC000049181795,CC(C)=CCc1c([C@@H]2CCc3ccc(O)cc3O2)ccc(O)c1O
ZINC000049538626,COc1cc(O)cc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)c1
ZINC000049563536,CC1=CC(=O)[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@@]1(O)CO
ZINC000049600032,C/C=C/c1cc(OC)c2c(c1)[C@@H](C)[C@@H](c1ccc(O)c(OC)c1)O2
ZINC000049601775,COc1ccc(CCC(=O)n2cccc2)cc1
ZINC000049649416,C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000049649417,C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
